,GEOID,GEO,NAME,DATE,POS_7DAYAVG,,,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID,TOTALTESTS,POSRATE_NEW,log10TOTALTESTS,log10POSITIVE,log10DEATHS,POS_7DAY_AVG,HOSP_NEW,HOSP_7DAY_AVG,HOSP_14DAY_AVG,DTH_7DAY_AVG,DTH_14DAY_AVG,POS_20_29_NEW,TOTAL_10Days,TOTAL_15Days,TOTAL_12Days,TOTAL_14Days,TOTAL_8Days,TOTAL_10Days20s,TOTAL_15Days20s,TOTAL_12Days20s,TOTAL_14Days20s,TOTAL_8Days20s
138,55035,County,Eau Claire,July 30 2020,5.86,,,462,14,5.86,13427,205,157.86,3,0,0,219,163.71,25,327,110,221,240,-999,15,44,174,65,64,41,36,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,12,392,19,20,20,409,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,382,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232433,13889,0.063926941,4.142670978,2.664641976,0.477121255,10,2,0.428571429,0.428571429,0,0.071428571,4,60,111,74,97,53,27,39,31,37,22
139,55035,County,Eau Claire,July 31 2020,7.29,,,474,12,7.29,13509,82,143.57,3,0,0,94,150.86,25,340,109,227,246,-999,15,46,181,65,65,42,36,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,12,403,19,20,20,420,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,391,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231308,13983,0.127659574,4.145600358,2.675778342,0.477121255,10.14285714,0,0.571428571,0.5,0,0.071428571,7,67,109,77,103,53,31,44,34,40,25
140,55035,County,Eau Claire,August 01 2020,7.43,,,485,11,7.43,13728,219,148,3,0,0,230,155.43,25,348,112,235,249,-999,15,47,189,66,66,42,36,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,12,414,19,20,21,431,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,60,400,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256047,14213,0.047826087,4.152685756,2.685741739,0.477121255,10.85714286,0,0.428571429,0.5,0,0.071428571,8,76,114,83,97,62,37,48,42,46,31
141,55035,County,Eau Claire,August 02 2020,10,,,503,18,10,13731,3,124.29,3,0,0,21,134.29,25,358,120,244,258,-999,15,48,202,66,66,43,38,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,13,427,21,22,21,446,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,62,411,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249350,14234,0.857142857,4.153326961,2.701567985,0.477121255,11.85714286,0,0.571428571,0.571428571,0.142857143,0.071428571,13,82,115,96,106,70,46,59,52,55,41
142,55035,County,Eau Claire,August 03 2020,10.14,,,507,4,10.14,13833,102,118.14,3,0,0,106,128.29,26,364,117,243,263,-999,15,49,204,66,66,44,38,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,13,431,20,23,21,450,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,62,417,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250030,14340,0.037735849,4.156549151,2.705007959,0.477121255,11.28571429,1,0.428571429,0.571428571,0.142857143,0.071428571,2,84,110,98,105,74,46,57,52,57,42
143,55035,County,Eau Claire,August 04 2020,10.86,,,517,10,10.86,14025,192,136.43,3,0,0,202,147.29,26,376,115,249,267,-999,16,51,210,66,67,44,38,20,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,14,438,21,23,21,460,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,428,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291357,14542,0.04950495,4.16262414,2.713490543,0.477121255,12.71428571,0,0.571428571,0.5,0.142857143,0.071428571,6,84,115,96,110,81,49,63,54,60,46
144,55035,County,Eau Claire,August 05 2020,11.86,,,531,14,11.86,14107,82,126.43,4,1,0.14,96,138.29,27,388,116,259,271,-999,15,53,213,68,69,45,39,22,5,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,14,453,21,22,21,475,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,63,441,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290130,14638,0.145833333,4.165481743,2.725094521,0.602059991,12.71428571,1,0.571428571,0.642857143,0.142857143,0.071428571,3,98,124,108,122,90,51,63,55,61,47
145,55035,County,Eau Claire,August 06 2020,11.29,,,541,10,11.29,14189,82,108.86,4,0,0.14,92,120.14,28,400,113,261,279,-999,14,54,220,69,69,47,39,21,6,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,15,461,21,22,21,485,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,64,452,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293006,14730,0.108695652,4.168202747,2.733197265,0.602059991,12.14285714,1,0.714285714,0.5,0.142857143,0.071428571,7,105,132,108,120,93,56,68,59,64,50
146,55035,County,Eau Claire,August 07 2020,12.71,,,563,22,12.71,14218,29,101.29,4,0,0.14,51,114,29,414,120,270,292,-999,17,55,231,70,72,48,40,22,6,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,16,476,25,22,22,502,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,466,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293434,14781,0.431372549,4.169703817,2.750508395,0.602059991,11.85714286,1,0.571428571,0.571428571,0.142857143,0.071428571,11,122,142,130,140,101,65,75,69,73,57
147,55035,County,Eau Claire,August 08 2020,12.71,,,574,11,12.71,14732,514,143.43,4,0,0.14,525,156.14,29,430,115,271,302,-999,17,54,240,73,72,48,40,22,6,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,16,488,23,21,22,516,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,481,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126117,15306,0.020952381,4.184861709,2.758911892,0.602059991,11.28571429,0,0.571428571,0.571428571,0.142857143,0.071428571,9,126,151,138,141,100,70,82,76,79,59
148,55035,County,Eau Claire,August 09 2020,12.14,,,588,14,12.14,14814,82,154.71,4,0,0.14,96,166.86,30,444,114,277,310,-999,17,55,247,74,72,49,41,23,8,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,16,499,23,21,22,531,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,493,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226965,15402,0.145833333,4.187577119,2.769377326,0.602059991,11.57142857,1,0.714285714,0.571428571,0,0.071428571,7,126,155,147,155,103,73,86,81,85,58
149,55035,County,Eau Claire,August 10 2020,11.86,,,590,2,11.86,15225,411,198.86,4,0,0.14,413,210.71,30,447,113,277,312,-999,17,55,248,74,72,50,41,23,8,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,16,501,23,21,22,533,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,495,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228189,15815,0.004842615,4.199069196,2.770852012,0.602059991,12.57142857,0,0.571428571,0.5,0,0.071428571,1,116,157,142,154,87,67,86,78,84,46
150,55035,County,Eau Claire,August 11 2020,11.29,,,596,6,11.29,15314,89,184.14,4,0,0.14,95,195.43,30,451,115,280,315,-999,18,55,251,74,73,51,41,23,8,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,17,505,25,20,22,540,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,68,499,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234896,15910,0.063157895,4.20167018,2.77524626,0.602059991,11.71428571,0,0.571428571,0.571428571,0,0.071428571,3,111,160,134,155,89,62,87,77,85,47
151,55035,County,Eau Claire,August 12 2020,11.57,,,612,16,11.57,15463,149,193.71,4,0,0,165,205.29,32,463,117,289,322,-999,18,56,258,75,77,52,40,23,11,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,17,520,26,20,22,556,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,71,512,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151052,16075,0.096969697,4.206150982,2.786751422,0.602059991,11.42857143,2,0.571428571,0.5,0,0,7,109,171,138,164,95,56,92,77,88,48
152,55035,County,Eau Claire,August 13 2020,12.57,,,629,17,12.57,15545,82,193.71,4,0,0,99,206.29,32,478,119,300,328,-999,20,57,269,76,76,53,41,24,11,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,19,535,25,20,23,572,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,525,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148010,16174,0.171717172,4.208817439,2.798650645,0.602059991,10,0,0.428571429,0.5,0,0,11,122,181,144,167,98,65,99,80,95,56
153,55035,County,Eau Claire,August 14 2020,11.71,,,645,16,11.71,15803,258,226.43,4,0,0,274,238.14,33,495,117,311,333,-999,20,58,278,78,77,53,42,25,12,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,20,547,25,22,24,586,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,538,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148554,16448,0.058394161,4.216113097,2.809559715,0.602059991,11.14285714,1,0.428571429,0.5,0,0,9,128,183,142,171,104,68,104,76,97,58
154,55035,County,Eau Claire,August 15 2020,11.43,,,654,9,11.43,15982,179,178.57,4,0,0,188,190,33,505,116,314,339,-999,20,58,286,78,77,53,43,25,12,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,22,553,26,21,26,594,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,548,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296705,16636,0.04787234,4.221048912,2.815577748,0.602059991,11,0,0.571428571,0.5,0,0.142857143,8,123,180,147,169,91,73,105,82,97,55
155,55035,County,Eau Claire,August 16 2020,10,,,658,4,10,15981,-1,166.71,4,0,0,3,176.71,33,509,116,316,341,-999,20,58,288,78,78,53,44,25,12,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,22,556,26,21,26,598,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,77,550,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177220,16639,1.333333333,4.221127222,2.818225894,0.602059991,9.571428571,0,0.285714286,0.428571429,0,0.142857143,2,117,173,141,155,84,68,99,78,86,48
156,55035,County,Eau Claire,August 17 2020,11.14,,,668,10,11.14,16157,176,133.14,4,0,0,186,144.29,33,517,118,318,349,-999,20,58,293,81,79,53,44,25,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,22,564,28,21,27,607,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,81,555,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178967,16825,0.053763441,4.225955073,2.824776462,0.602059991,8.285714286,0,0.428571429,0.5,0,0.142857143,5,105,165,137,161,80,62,91,80,89,46
157,55035,County,Eau Claire,August 18 2020,11,,,673,5,11,16375,218,151.57,4,0,0,223,162.57,34,521,118,321,351,-999,20,59,297,81,79,53,44,25,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,22,568,29,21,27,611,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,81,560,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298805,17048,0.022421525,4.231673437,2.828015064,0.602059991,7.714285714,1,0.428571429,0.428571429,0,0.142857143,4,99,166,132,156,83,57,93,77,87,49
158,55035,County,Eau Claire,August 19 2020,9.57,,,679,6,9.57,16560,185,156.71,4,0,0,191,166.29,34,528,117,324,354,-999,20,60,299,83,80,53,44,25,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,22,574,29,21,27,617,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,81,566,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299213,17239,0.031413613,4.23651207,2.831869774,0.602059991,7.428571429,0,0.428571429,0.285714286,0.285714286,0.142857143,2,91,162,116,148,83,52,89,68,86,48
159,55035,County,Eau Claire,August 20 2020,8.29,,,687,8,8.29,16581,21,148,4,0,0,29,156.29,35,536,116,329,357,-999,20,62,304,83,80,54,44,25,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,23,580,30,20,29,623,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,82,572,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174570,17268,0.275862069,4.23724204,2.836956737,0.602059991,9.142857143,1,0.428571429,0.285714286,0.285714286,0.142857143,5,97,156,113,146,75,56,91,64,84,46
160,55035,County,Eau Claire,August 21 2020,7.71,,,699,12,7.71,16716,135,130.43,4,0,0,147,138.14,36,547,116,336,362,-999,20,61,311,85,80,56,45,26,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,23,592,29,20,30,634,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,82,586,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307547,17415,0.081632653,4.240923479,2.844477176,0.602059991,8.571428571,1,0.571428571,0.285714286,0.285714286,0.142857143,7,103,158,111,136,70,60,91,64,80,42
161,55035,County,Eau Claire,August 22 2020,7.43,,,706,7,7.43,16918,202,133.71,6,2,0.29,209,141.14,36,554,116,340,365,-999,20,62,315,85,80,57,46,26,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,23,598,29,20,30,639,37,-999,-999,-999,5,-999,-999,-999,6,-999,83,592,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307819,17624,0.033492823,4.246104484,2.848804701,0.77815125,9.142857143,0,0.285714286,0.357142857,0.285714286,0.142857143,4,94,143,116,132,61,57,84,67,75,37
162,55035,County,Eau Claire,August 23 2020,9.14,,,722,16,9.14,17056,138,153.57,6,0,0.29,154,162.71,36,570,116,350,371,-999,23,67,319,86,81,58,46,27,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,23,612,29,22,30,654,38,-999,-999,-999,5,-999,-999,-999,6,-999,85,606,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171865,17778,0.103896104,4.249882902,2.858537198,0.77815125,9.857142857,0,0.285714286,0.357142857,0.285714286,0.142857143,4,93,148,126,134,68,50,79,68,72,33
163,55035,County,Eau Claire,August 24 2020,8.57,,,728,6,8.57,17271,215,159.14,6,0,0.29,221,167.71,37,575,116,354,373,-999,23,67,323,88,81,58,46,27,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,23,617,29,23,31,658,39,-999,-999,-999,5,-999,-999,-999,6,-999,85,611,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138167,17999,0.027149321,4.255248377,2.862131379,0.77815125,11.57142857,1,0.142857143,0.357142857,0.285714286,0.142857143,4,83,140,116,138,70,45,76,65,75,35
164,55035,County,Eau Claire,August 25 2020,9.14,,,737,9,9.14,17374,103,142.71,6,0,0.29,112,151.86,36,584,117,356,380,-999,24,69,327,88,80,60,46,28,13,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,25,626,29,21,30,670,37,-999,-999,-999,5,-999,-999,-999,6,-999,85,621,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138847,18111,0.080357143,4.257942431,2.867467488,0.77815125,11.57142857,-1,0.142857143,0.285714286,0.285714286,0.142857143,4,83,147,108,141,69,41,79,58,76,34
165,55035,County,Eau Claire,August 26 2020,9.86,,,748,11,9.86,17439,65,125.57,6,0,0.29,76,135.43,36,593,119,360,387,-999,24,69,335,90,80,60,46,28,14,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,25,635,31,21,31,680,37,-999,-999,-999,5,-999,-999,-999,6,-999,87,630,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311419,18187,0.144736842,4.259761067,2.873901598,0.77815125,12,0,0.285714286,0.357142857,0,0.142857143,8,90,152,103,136,75,47,84,57,77,38
166,55035,County,Eau Claire,August 27 2020,11.57,,,768,20,11.57,17453,14,124.57,6,0,0.29,34,136.14,36,610,122,371,396,-999,25,71,346,91,81,63,46,29,14,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,26,653,31,21,31,700,37,-999,-999,-999,5,-999,-999,-999,6,-999,88,648,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323718,18221,0.588235294,4.260572208,2.88536122,0.77815125,11.28571429,0,0.285714286,0.285714286,0,0.142857143,11,100,156,114,139,89,53,88,60,77,47
167,55035,County,Eau Claire,August 28 2020,11.57,,,780,12,11.57,17458,5,106,6,0,0.29,17,117.57,37,620,123,378,401,-999,25,73,352,93,81,64,46,29,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,26,664,31,21,32,710,38,-999,-999,-999,5,-999,-999,-999,6,-999,90,658,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322596,18238,0.705882353,4.260977211,2.892094603,0.77815125,10.42857143,1,0.142857143,0.285714286,0,0.142857143,6,107,151,122,135,93,55,83,64,74,48
168,55035,County,Eau Claire,August 29 2020,12,,,790,10,12,17494,36,82.29,6,0,0,46,94.29,38,631,121,383,406,-999,25,73,358,94,84,64,46,29,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,26,674,31,21,32,720,38,-999,-999,-999,5,-999,-999,-999,6,-999,92,667,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318642,18284,0.217391304,4.262071213,2.897627091,0.77815125,12.57142857,1,0.285714286,0.357142857,0,0,6,111,145,122,136,91,59,80,65,72,47
169,55035,County,Eau Claire,August 30 2020,11.29,,,801,11,11.29,17506,12,64.29,6,0,0,23,75.57,38,642,121,391,409,-999,26,74,365,95,85,64,46,29,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,26,683,32,21,32,731,38,-999,-999,-999,5,-999,-999,-999,6,-999,93,677,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319050,18307,0.47826087,4.262617182,2.903632516,0.77815125,12.85714286,0,0.428571429,0.428571429,0,0,7,114,147,128,143,95,61,79,68,77,50
170,55035,County,Eau Claire,August 31 2020,10.43,,,801,0,10.43,17509,3,34,6,0,0,3,44.43,38,642,121,391,409,-999,26,74,365,95,85,64,46,29,15,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,26,683,32,21,32,731,38,-999,-999,-999,5,-999,-999,-999,6,-999,93,677,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308106,18310,0,4.262688344,2.903632516,0.77815125,13.14285714,0,0.428571429,0.285714286,0,0,0,102,143,122,133,79,54,77,66,72,46
